Date,Close,Open,High,Low,Volume,Change
2016-05-17,50.51,51.72,51.73,50.36,27800000.0,-0.0255
2016-05-18,50.81,50.48,51.14,50.3,24910000.0,0.0059
2016-05-19,50.32,50.47,50.62,49.82,23840000.0,-0.0096
2016-05-20,50.62,50.48,51.22,50.4,23910000.0,0.006
2016-05-23,50.03,50.6,50.68,49.98,26120000.0,-0.011699999999999999
2016-05-24,51.59,50.7,51.71,50.4,34760000.0,0.031200000000000002
2016-05-25,52.12,51.92,52.49,51.79,24200000.0,0.0103
2016-05-26,51.89,51.93,51.98,51.36,24340000.0,-0.0044
2016-05-27,52.32,51.92,52.32,51.77,17720000.0,0.0083
2016-05-31,53.0,52.26,53.0,52.08,37650000.0,0.013000000000000001
2016-06-01,52.85,52.44,52.95,52.44,25320000.0,-0.0028000000000000004
2016-06-02,52.48,52.64,52.74,51.84,22840000.0,-0.006999999999999999
2016-06-03,51.79,52.38,52.42,51.6,23370000.0,-0.0131
2016-06-06,52.13,51.99,52.35,51.89,18240000.0,0.0066
2016-06-07,52.1,52.24,52.73,52.1,20870000.0,-0.0006
2016-06-08,52.04,52.02,52.44,51.87,21150000.0,-0.0012
2016-06-09,51.62,52.0,52.0,51.49,20310000.0,-0.008100000000000001
2016-06-10,51.48,51.05,52.05,51.04,25830000.0,-0.0027
2016-06-13,50.14,49.58,50.72,49.06,83220000.0,-0.026000000000000002
2016-06-14,49.83,49.9,50.1,49.57,42580000.0,-0.0062
2016-06-15,49.69,49.78,50.12,49.69,33760000.0,-0.0028000000000000004
2016-06-16,50.39,49.52,50.47,49.51,31190000.0,0.0141
2016-06-17,50.13,50.41,50.43,49.82,45710000.0,-0.0052
2016-06-20,50.07,50.64,50.83,50.03,35610000.0,-0.0012
2016-06-21,51.19,50.2,51.43,50.16,34100000.0,0.022400000000000003
2016-06-22,50.99,51.08,51.46,50.95,28820000.0,-0.0039000000000000003
2016-06-23,51.91,51.28,52.06,51.15,29030000.0,0.018000000000000002
2016-06-24,49.83,49.81,50.94,49.52,133500000.0,-0.0401
2016-06-27,48.43,49.1,49.15,48.03,50580000.0,-0.0281
2016-06-28,49.44,48.92,49.47,48.67,38140000.0,0.0209
2016-06-29,50.54,49.91,50.72,49.8,31300000.0,0.0222
2016-06-30,51.17,50.72,51.3,50.5,28530000.0,0.0125
2016-07-01,51.16,51.13,51.72,51.07,21400000.0,-0.0002
2016-07-05,51.17,50.83,51.28,50.74,24810000.0,0.0002
2016-07-06,51.38,50.78,51.54,50.39,28170000.0,0.0040999999999999995
2016-07-07,51.38,51.42,51.61,51.07,19590000.0,0.0
2016-07-08,52.3,51.73,52.36,51.55,28390000.0,0.0179
2016-07-11,52.59,52.5,52.83,52.47,22270000.0,0.0055000000000000005
2016-07-12,53.21,52.94,53.4,52.78,27320000.0,0.0118
2016-07-13,53.51,53.56,53.86,53.18,25360000.0,0.005600000000000001
2016-07-14,53.74,53.84,53.99,53.58,24550000.0,0.0043
